rxn,p(gender),p(genotype),p(diet),"p(gender,genotype)","p(gender,diet)","p(genotype,diet)","p(gender,genotype,diet)"
ADNt2_b,1.0,1.0,0.6127097573297671,0.17014155327370228,0.24331547469229564,0.24331547469229745,0.6127097573297653
ADNt2_f,1.0,1.0,0.6127097573297671,0.17014155327370228,0.24331547469229564,0.24331547469229745,0.6127097573297653
ADNt4,0.7087792971610323,0.07091972696277471,0.20141723800043018,0.7087792971610323,0.5722151696507476,0.5722151696507484,0.5722151696507484
ADNt5,1.0,0.009293697430393894,0.0021767823359999895,1.0,1.0,0.002176782335999999,1.0
ADPOHc_b,0.4863098499127342,1.0,0.8830676703721676,0.4863098499127342,0.88306767037217,0.34117971936370706,0.88306767037217
ADPOHc_f,0.4863098499127342,1.0,0.8830676703721676,0.4863098499127342,0.88306767037217,0.34117971936370706,0.88306767037217
ADPOHt_b,0.4863098499127342,1.0,0.8830676703721676,0.4863098499127342,0.88306767037217,0.34117971936370706,0.88306767037217
ADPOHt_f,0.4863098499127342,1.0,0.8830676703721676,0.4863098499127342,0.88306767037217,0.34117971936370706,0.88306767037217
AHCYStr_b,0.170141553273702,1.0,0.34117971936370706,1.0,0.4297422961890186,0.6912457295706103,0.09311603084831481
AHCYStr_f,0.170141553273702,1.0,0.34117971936370706,1.0,0.4297422961890186,0.6912457295706103,0.09311603084831481
AKR1C1,1.0,0.2595812848147059,0.7197958201909995,0.2595812848147059,0.06871947673600004,0.11857920715939739,0.11857920715939702
ALA_DTDe,0.4863098499127342,0.4863098499127342,0.09311603084831496,1.0,0.429742296189018,0.21783959514058507,0.6912457295706103
ALAALAPEPT1tc,0.32728688127978633,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770892,0.3826967066770909,0.38269670667709144
ALAARGCYSr_b,1.0,0.5521500811480606,0.5379099421896116,0.5521500811480606,0.7636281902696458,0.3239449004437704,0.9134136194496457
ALAARGCYSr_f,1.0,0.5521500811480606,0.5379099421896116,0.5521500811480606,0.7636281902696458,0.3239449004437704,0.9134136194496457
ALAARGCYSt_b,1.0,0.5521500811480606,0.5379099421896116,0.5521500811480606,0.7636281902696458,0.3239449004437704,0.9134136194496457
ALAARGCYSt_f,1.0,0.5521500811480606,0.5379099421896116,0.5521500811480606,0.7636281902696458,0.3239449004437704,0.9134136194496457
ALAARGGLYr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAARGGLYr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAARGGLYt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAARGGLYt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAASNLEUr_b,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
ALAASNLEUr_f,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
ALAASNLEUt_b,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
ALAASNLEUt_f,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
ALAATB0tc,1.0,1.0,0.1121566547846146,0.37997591288225063,0.11215665478461533,1.0,0.46095158939829584
ALAB0AT3tc,1.0,0.4570477844059565,0.38269670667709693,0.1436268648974761,0.2948193946301153,0.3826967066770909,0.17786505113383705
ALADGLNexR_b,0.4863098499127342,0.170141553273702,0.6127097573297671,1.0,0.1572673339111653,0.6127097573297671,1.0
ALADGLNexR_f,0.4863098499127342,0.170141553273702,0.6127097573297671,1.0,0.1572673339111653,0.6127097573297671,1.0
ALADGLYexR_b,0.09609990712790022,0.5690799951675936,0.382696706677092,0.5690799951675936,0.3826967066770909,0.7197958201910005,0.7197958201910005
ALADGLYexR_f,0.09609990712790022,0.5690799951675936,0.382696706677092,0.5690799951675936,0.3826967066770909,0.7197958201910005,0.7197958201910005
ALAGLNexR_b,0.5690799951675936,0.09609990712789988,1.0,0.5690799951675936,0.2824295364809984,1.0,0.28242953648100094
ALAGLNexR_f,0.5690799951675936,0.09609990712789988,1.0,0.5690799951675936,0.2824295364809984,1.0,0.28242953648100094
ALAGLYexR_b,0.569079995167592,0.09609990712790006,0.3826967066770892,0.569079995167592,0.7197958201909984,0.38269670667708977,0.7197958201910024
ALAGLYexR_f,0.569079995167592,0.09609990712790006,0.3826967066770892,0.569079995167592,0.7197958201909984,0.38269670667708977,0.7197958201910024
ALAGLYLYSr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAGLYLYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAGLYLYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAGLYLYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAHISALAr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAHISALAr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAHISALAt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAHISALAt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALALYSTHRr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALALYSTHRr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALALYSTHRt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALALYSTHRt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ALAR_b,0.2595812848147043,0.029839713559400457,0.001003391277553341,0.25958128481470627,0.001003391277553341,0.2824295364809984,0.28242953648100133
ALAR_f,0.2595812848147043,0.029839713559400457,0.001003391277553341,0.25958128481470627,0.001003391277553341,0.2824295364809984,0.28242953648100133
ALAyLATthc,0.3272868812797856,0.3272868812797856,0.3826967066770881,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.38269670667709144
ALLOP2tu,0.3272868812797856,0.3272868812797856,0.38269670667708755,0.32728688127978633,0.38269670667708866,0.3826967066770909,0.38269670667709144
ALLOPtepvb_b,0.3272868812797856,0.3272868812797856,0.38269670667708755,0.32728688127978633,0.38269670667708866,0.3826967066770909,0.38269670667709144
ALLOPtepvb_f,0.3272868812797856,0.3272868812797856,0.38269670667708755,0.32728688127978633,0.38269670667708866,0.3826967066770909,0.38269670667709144
ALOX52,0.3272868812797856,0.3272868812797856,0.47066400021986027,0.32728688127978495,0.3826967066770909,0.7197958201909995,0.1185792071593972
AM1ALCShr,0.5690799951675936,0.5690799951675936,0.06871947673600039,0.5690799951675936,0.7197958201910005,0.7197958201909995,0.7197958201909995
AM1ALCStep_b,0.5690799951675936,0.5690799951675936,0.06871947673600039,0.5690799951675936,0.7197958201910005,0.7197958201909995,0.7197958201909995
AM1ALCStep_f,0.5690799951675936,0.5690799951675936,0.06871947673600039,0.5690799951675936,0.7197958201910005,0.7197958201909995,0.7197958201909995
AM1CSAtep_b,0.5690799951675936,0.5690799951675936,0.06871947673600039,0.5690799951675936,0.7197958201910005,0.7197958201909995,0.7197958201909995
AM1CSAtep_f,0.5690799951675936,0.5690799951675936,0.06871947673600039,0.5690799951675936,0.7197958201910005,0.7197958201909995,0.7197958201909995
AM4N9CShc,0.3272868812797856,0.3272868812797856,0.38269670667709144,0.32728688127978633,0.38269670667709144,0.3826967066770909,0.3826967066770909
AM4N9CStev_b,0.3272868812797856,0.3272868812797856,0.38269670667709144,0.32728688127978633,0.38269670667709144,0.3826967066770909,0.3826967066770909
AM4N9CStev_f,0.3272868812797856,0.3272868812797856,0.38269670667709144,0.32728688127978633,0.38269670667709144,0.3826967066770909,0.3826967066770909
AM6SAD_b,1.0,0.4863098499127342,0.6127097573297714,0.170141553273702,0.02189614306501969,0.6127097573297671,0.6127097573297662
AM6SAD_f,1.0,0.4863098499127342,0.6127097573297714,0.170141553273702,0.02189614306501969,0.6127097573297671,0.6127097573297662
AM9CSAtep_b,0.3272868812797856,0.3272868812797856,0.38269670667709144,0.32728688127978633,0.38269670667709144,0.3826967066770909,0.3826967066770909
AM9CSAtep_f,0.3272868812797856,0.3272868812797856,0.38269670667709144,0.32728688127978633,0.38269670667709144,0.3826967066770909,0.3826967066770909
AMCOXO,1.0,0.4863098499127342,0.6127097573297714,0.170141553273702,0.02189614306501969,0.6127097573297671,0.6127097573297662
AMETr_b,0.170141553273702,1.0,0.34117971936370706,1.0,0.4297422961890186,0.6912457295706103,0.09311603084831481
AMETr_f,0.170141553273702,1.0,0.34117971936370706,1.0,0.4297422961890186,0.6912457295706103,0.09311603084831481
ANDRSTRNte_b,0.6216287223139874,0.14665564606820086,0.19522821099709795,0.6216287223139874,0.19522821099709856,0.12717348728187985,0.7808037458582777
ANDRSTRNte_f,0.6216287223139874,0.14665564606820086,0.19522821099709795,0.6216287223139874,0.19522821099709856,0.12717348728187985,0.7808037458582777
AOBUTDsm,0.30884069879692977,0.1049438356235165,0.8568197094243911,0.8039795493878189,0.7309913850008716,0.9391150337192177,0.4496616450151581
APRGSTRNt1e_b,0.5690799951675936,0.5690799951675936,1.0,0.569079995167592,0.2824295364810005,0.2824295364810005,0.2824295364810005
APRGSTRNt1e_f,0.5690799951675936,0.5690799951675936,1.0,0.569079995167592,0.2824295364810005,0.2824295364810005,0.2824295364810005
APRGSTRNte_b,0.6216287223139874,0.6216287223139874,0.7808037458582777,0.1466556460682006,0.018280884977412027,0.018280884977412027,0.12717348728188047
APRGSTRNte_f,0.6216287223139874,0.6216287223139874,0.7808037458582777,0.1466556460682006,0.018280884977412027,0.018280884977412027,0.12717348728188047
ARACHDtr_b,0.32728688127978633,0.32728688127978495,0.3826967066770931,0.32728688127978633,0.3826967066770881,0.3826967066770909,0.3826967066770892
ARACHDtr_f,0.32728688127978633,0.32728688127978495,0.3826967066770931,0.32728688127978633,0.3826967066770881,0.3826967066770909,0.3826967066770892
ARGALAALAr_b,0.32728688127978633,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770892,0.3826967066770909,0.38269670667709144
ARGALAALAr_f,0.32728688127978633,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770892,0.3826967066770909,0.38269670667709144
ARGALAALAt_b,0.32728688127978633,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770892,0.3826967066770909,0.38269670667709144
ARGALAALAt_f,0.32728688127978633,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770892,0.3826967066770909,0.38269670667709144
ARGALAPHEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGALAPHEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGALAPHEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGALAPHEt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGALATHRr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGALATHRr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGALATHRt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGALATHRt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGLYSr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGLYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGLYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGLYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGMETr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGMETr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGMETt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGMETt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGARGt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGCYSGLYr_b,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
ARGCYSGLYr_f,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
ARGCYSGLYt_b,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
ARGCYSGLYt_f,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
ARGCYSSERr_b,0.5330689974969008,0.2180480214884384,0.9052124297906332,0.5330689974969008,0.5064426832333596,0.17139468473440592,0.905212429790632
ARGCYSSERr_f,0.5330689974969008,0.2180480214884384,0.9052124297906332,0.5330689974969008,0.5064426832333596,0.17139468473440592,0.905212429790632
ARGCYSSERt_b,0.5330689974969008,0.2180480214884384,0.9052124297906332,0.5330689974969008,0.5064426832333596,0.17139468473440592,0.905212429790632
ARGCYSSERt_f,0.5330689974969008,0.2180480214884384,0.9052124297906332,0.5330689974969008,0.5064426832333596,0.17139468473440592,0.905212429790632
ARGDr,0.569079995167592,0.5690799951675936,0.3826967066770892,0.5690799951675936,0.1185792071593972,0.7197958201910005,0.7197958201910005
ARGGLUGLUr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGGLUGLUr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGGLUGLUt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGGLUGLUt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGGLUPROr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGGLUPROr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGGLUPROt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGGLUPROt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGGLYGLYr_b,0.08626904631755257,0.08626904631755242,1.0,0.37997591288225063,0.4609515893982932,0.46095158939829584,0.4609515893982971
ARGGLYGLYr_f,0.08626904631755257,0.08626904631755242,1.0,0.37997591288225063,0.4609515893982932,0.46095158939829584,0.4609515893982971
ARGGLYGLYt_b,0.08626904631755257,0.08626904631755242,1.0,0.37997591288225063,0.4609515893982932,0.46095158939829584,0.4609515893982971
ARGGLYGLYt_f,0.08626904631755257,0.08626904631755242,1.0,0.37997591288225063,0.4609515893982932,0.46095158939829584,0.4609515893982971
ARGHISTHRr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGHISTHRr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGHISTHRt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGHISTHRt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGLEUPHEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGLEUPHEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGLEUPHEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGLEUPHEt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGLYSASPr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGLYSASPr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGLYSASPt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGLYSASPt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGLYSex,0.7267605003936308,0.2994022088626377,0.011778153050280026,0.7267605003936308,0.429742296189018,0.34117971936370706,0.88306767037217
ARGN1ASPMDte,0.2595812848147059,0.2595812848147059,0.012122435599159005,1.0,0.28242953648099967,0.2824295364810005,1.0
ARGORNt7_b,1.0,0.006205736616524743,0.05635556761622522,0.3272868812797856,0.48311746226681285,0.004722366482869647,0.7808037458582777
ARGORNt7_f,1.0,0.006205736616524743,0.05635556761622522,0.3272868812797856,0.48311746226681285,0.004722366482869647,0.7808037458582777
ARGPHEARGr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPHEARGr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPHEARGt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPHEARGt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPROMETr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPROMETr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPROMETt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPROMETt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPROTHRr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPROTHRr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPROTHRt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGPROTHRt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGSERSERr_b,1.0,0.5521500811480606,0.5379099421896116,0.5521500811480606,0.7636281902696458,0.3239449004437704,0.9134136194496457
ARGSERSERr_f,1.0,0.5521500811480606,0.5379099421896116,0.5521500811480606,0.7636281902696458,0.3239449004437704,0.9134136194496457
ARGSERSERt_b,1.0,0.5521500811480606,0.5379099421896116,0.5521500811480606,0.7636281902696458,0.3239449004437704,0.9134136194496457
ARGSERSERt_f,1.0,0.5521500811480606,0.5379099421896116,0.5521500811480606,0.7636281902696458,0.3239449004437704,0.9134136194496457
ARGt4,1.0,1.0,0.15726733391116698,0.170141553273702,1.0,1.0,0.15726733391116454
ARGTYRVALr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGTYRVALr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGTYRVALt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGTYRVALt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGVALCYSr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGVALCYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGVALCYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGVALCYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGVALTRPr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGVALTRPr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGVALTRPt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ARGVALTRPt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ASCBOX_1,0.7087792971610323,0.7087792971610323,0.8676095508236162,0.7087792971610323,0.8676095508236162,0.17786505113383733,0.8676095508236162
ASCBt_b,0.37997591288224897,1.0,0.1869071501866687,0.08626904631755242,0.26602188849082614,0.5568374181775599,0.8200814425978156
ASCBt_f,0.37997591288224897,1.0,0.1869071501866687,0.08626904631755242,0.26602188849082614,0.5568374181775599,0.8200814425978156
ASNASNARGr_b,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
ASNASNARGr_f,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
ASNASNARGt_b,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
ASNASNARGt_f,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
ASNATB0tc,0.3272868812797856,0.3272868812797856,0.38269670667709144,0.32728688127978633,0.38269670667709144,0.3826967066770909,0.3826967066770909
ASNB0AT3tc,0.25958128481470527,0.029839713559400394,0.7197958201910005,0.25958128481470527,0.11857920715939645,0.7197958201909995,0.11857920715939702
ASNCYSCYSr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ASNCYSCYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ASNCYSCYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ASNCYSCYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
ASNMETPROr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
